stockID,date,stockValue,volume
AAPL,20180206,37.195,284089286
AAPL,20180207,39.175,214316455
AAPL,20180208,38.505,225553868
AAPL,20180209,37.89,292705231
AAPL,20180212,38.227,251993654
AAPL,20180213,39.067,134679406
AAPL,20180214,39.323,167843570
AAPL,20180215,40.95,211096417
AAPL,20180216,41.576,166339840
AAPL,20180220,41.498,140525413
AAPL,20180221,41.688,154999381
AAPL,20180222,41.436,128338508
AAPL,20180223,41.887,140068811
AAPL,20180226,42.535,156969617
AAPL,20180227,43.198,161394156
AAPL,20180228,43.238,156642952
AAPL,20180301,43.067,202330647
AAPL,20180302,41.681,159428253
AAPL,20180305,42.264,117750710
AAPL,20180306,42.914,98626018
AAPL,20180307,42.196,131441045
AAPL,20180308,42.329,98566314
AAPL,20180309,42.927,133438151
AAPL,20180312,43.488,133529031
AAPL,20180313,44.04,131399868
AAPL,20180314,43.495,121759811
AAPL,20180315,43.057,94294706
AAPL,20180316,43.092,163369974
AAPL,20180319,42.767,138668731
AAPL,20180320,42.272,81465270
AAPL,20180321,42.222,153628001
AAPL,20180322,41.003,172018756
AAPL,20180323,40.614,170103392
AAPL,20180326,40.537,155644176
AAPL,20180327,41.89,169663066
AAPL,20180328,40.34,172755807
AAPL,20180329,40.478,159198379
AAPL,20180402,40.497,155833047
AAPL,20180403,40.438,125531336
AAPL,20180404,39.772,143472720
AAPL,20180405,41.628,111663752
AAPL,20180406,41.237,145130275
AAPL,20180409,40.973,120306074
AAPL,20180410,41.731,118472484
AAPL,20180411,41.544,93000518
AAPL,20180412,41.825,94897887
AAPL,20180413,42.156,104163972
AAPL,20180416,42.219,89463104
AAPL,20180417,42.564,110304896
AAPL,20180418,42.89,86047329
AAPL,20180419,42.199,144315639
AAPL,20180420,41.15,271523154
AAPL,20180423,40.24,151391438
AAPL,20180424,39.959,139685500
AAPL,20180425,39.223,117670770
AAPL,20180426,39.585,115933329
AAPL,20180427,39.555,147827419
AAPL,20180430,39.112,175902080
AAPL,20180501,40.139,222096089
AAPL,20180502,42.266,275869073
AAPL,20180503,42.424,141245061
AAPL,20180504,42.997,233007988
AAPL,20180507,44.666,176001575
AAPL,20180508,44.618,117756569
AAPL,20180509,44.995,96232703
AAPL,20180510,45.284,116042259
AAPL,20180511,45.88,108257167
AAPL,20180514,45.765,85816886
AAPL,20180515,45.224,97861635
AAPL,20180516,45.053,79226563
AAPL,20180517,45.518,71424805
AAPL,20180518,45.326,75570103
AAPL,20180521,45.518,75995738
AAPL,20180522,45.613,62944517
AAPL,20180523,45.12,82841790
AAPL,20180524,45.708,95956938
AAPL,20180525,45.575,72114244
AAPL,20180529,45.424,92983732
AAPL,20180530,45.453,77192458
AAPL,20180531,45.334,113504669
AAPL,20180601,45.515,96818188
AAPL,20180604,46.403,108480002
AAPL,20180605,46.744,89068004
AAPL,20180606,46.884,86456408
AAPL,20180607,47.009,88164421
AAPL,20180608,46.291,110093293
AAPL,20180611,46.333,75614425
AAPL,20180612,46.343,69843463
AAPL,20180613,46.585,89367144
AAPL,20180614,46.383,89250180
AAPL,20180615,46.012,254901779
AAPL,20180618,45.488,76342990
AAPL,20180619,44.828,138679915
AAPL,20180620,45.12,85197083
AAPL,20180621,45.342,106190831
AAPL,20180622,45.065,112338568
AAPL,20180625,44.407,130769431
AAPL,20180626,44.309,101471453
AAPL,20180627,44.851,104429084
AAPL,20180628,44.574,71718878
AAPL,20180629,45.105,93907162
AAPL,20180702,44.506,73230918
AAPL,20180703,45.471,57633719
AAPL,20180705,44.857,68575995
AAPL,20180706,44.897,72214534
AAPL,20180709,45.882,81595427
AAPL,20180710,46.179,65829105
AAPL,20180711,45.641,77774480
AAPL,20180712,45.89,74510351
AAPL,20180713,46.271,51707072
AAPL,20180716,46.376,62128451
AAPL,20180717,45.944,64157998
AAPL,20180718,46.436,67705102
AAPL,20180719,45.93,83784828
AAPL,20180720,46.436,85516504
AAPL,20180723,46.171,66036503
AAPL,20180724,46.591,77222823
AAPL,20180725,46.744,69493828
AAPL,20180726,47.121,78784242
AAPL,20180727,47.212,99219645
AAPL,20180730,46.466,86852540
AAPL,20180731,46.076,162611702
AAPL,20180801,48.217,280576320
AAPL,20180802,48.568,257730235
AAPL,20180803,50.126,138138640
AAPL,20180806,50.363,105007522
AAPL,20180807,50.684,105676586
AAPL,20180808,49.891,93030864
AAPL,20180809,50.188,97025177
AAPL,20180810,50.386,101289689
AAPL,20180813,50.468,106556324
AAPL,20180814,51.061,85390364
AAPL,20180815,50.834,118560206
AAPL,20180816,51.452,117295902
AAPL,20180817,51.861,145803100
AAPL,20180820,52.991,124651827
AAPL,20180821,52.68,107662898
AAPL,20180822,52.022,78270885
AAPL,20180823,52.154,77715662
AAPL,20180824,52.632,76041160
AAPL,20180827,52.765,84473025
AAPL,20180828,53.213,93739897
AAPL,20180829,53.49,112169682
AAPL,20180830,54.243,200815520
AAPL,20180831,55.035,178370352
AAPL,20180904,55.503,112726630
AAPL,20180905,55.641,137184901
AAPL,20180906,54.965,141123583
AAPL,20180907,53.906,154827826
AAPL,20180910,53.687,162633629
AAPL,20180911,52.969,147128534
AAPL,20180912,54.656,202811234
AAPL,20180913,54.31,171646472
AAPL,20180914,54.853,131696048
AAPL,20180917,53.976,153080024
AAPL,20180918,52.918,129936320
AAPL,20180919,53.091,111630658
AAPL,20180920,53.513,109510966
AAPL,20180921,53.645,396112437
AAPL,20180924,52.685,113974586
AAPL,20180925,53.393,101055834
AAPL,20180926,53.699,98711287
AAPL,20180927,54.385,124213648
AAPL,20180928,54.619,94367926
AAPL,20181001,55.389,97131293
AAPL,20181002,55.214,102018016
AAPL,20181003,55.897,117931491
AAPL,20181004,56.074,131871832
AAPL,20181005,55.391,138203513
AAPL,20181008,53.991,122084634
AAPL,20181009,54.34,110672529
AAPL,20181010,54.783,172816024
AAPL,20181011,52.122,218638376
AAPL,20181012,53.557,166014178
AAPL,20181015,53.739,126723252
AAPL,20181016,53.197,120109309
AAPL,20181017,54.011,94186981
AAPL,20181018,52.932,134091433
AAPL,20181019,52.981,136138576
AAPL,20181022,53.403,118496494
AAPL,20181023,52.441,159552677
AAPL,20181024,54.086,168431314
AAPL,20181025,52.898,122874186
AAPL,20181026,52.459,194496240
AAPL,20181029,53.258,189051907
AAPL,20181030,51.306,150877591
AAPL,20181031,52.7,157869756
AAPL,20181101,53.223,240034472
AAPL,20181102,50.916,375871564
AAPL,20181105,49.642,272302727
AAPL,20181106,49.062,131216961
AAPL,20181107,50.047,137561366
AAPL,20181108,51.197,104019345
AAPL,20181109,50.116,140943665
AAPL,20181112,48.521,209721224
AAPL,20181113,46.721,192280187
AAPL,20181114,47.279,249361926
AAPL,20181115,45.934,190622712
AAPL,20181116,46.449,151453216
AAPL,20181119,46.329,171929364
AAPL,20181120,43.492,278170537
AAPL,20181121,43.821,127649194
AAPL,20181123,42.652,96888598
AAPL,20181126,42.484,184551669
AAPL,20181127,41.818,169741346
AAPL,20181128,43.094,188915508
AAPL,20181129,44.536,171310557
AAPL,20181130,43.958,162130072
AAPL,20181203,44.975,167324150
AAPL,20181204,44.12,169564602
AAPL,20181206,41.88,176758775
AAPL,20181207,42.304,173408933
AAPL,20181210,40.232,254386150
AAPL,20181211,41.855,193915488
AAPL,20181212,41.548,146119172
AAPL,20181213,41.571,130822013
AAPL,20181214,41.207,166937436
AAPL,20181217,40.34,181637305
AAPL,20181218,40.322,138793639
AAPL,20181219,40.478,201156845
AAPL,20181220,39.114,265652238
AAPL,20181221,38.245,392674808
AAPL,20181224,36.122,152441537
AAPL,20181226,36.159,240263592
AAPL,20181227,37.997,217848118
AAPL,20181228,38.402,173449094
AAPL,20181231,38.65,143559121
AAPL,20190102,37.769,151910440
AAPL,20190103,35.107,374497149
AAPL,20190104,35.241,240364179
AAPL,20190107,36.255,224659117
AAPL,20190108,36.468,168256424
AAPL,20190109,36.886,184964097
AAPL,20190110,37.185,146746651
AAPL,20190111,37.278,110829955
AAPL,20190114,36.779,133042284
AAPL,20190115,36.642,117749165
AAPL,20190116,37.328,125375018
AAPL,20190117,37.597,122305022
AAPL,20190118,38.402,138422496
AAPL,20190122,38.135,124654271
AAPL,20190123,37.584,94865014
AAPL,20190124,37.574,104342995
AAPL,20190125,37.915,137589404
AAPL,20190128,37.987,107421041
AAPL,20190129,38.097,170561038
AAPL,20190130,39.807,250628497
AAPL,20190131,40.504,167084829
AAPL,20190201,40.711,133981280
AAPL,20190204,40.818,129172290
AAPL,20190205,42.149,148062987
AAPL,20190206,42.58,115818560
AAPL,20190207,42.034,130181647
AAPL,20190208,41.379,97275228
AAPL,20190211,41.885,85732290
AAPL,20190212,41.654,91000751
AAPL,20190213,41.966,91844906
AAPL,20190214,41.558,89172138
AAPL,20190215,41.933,100570206
AAPL,20190219,41.558,77480627
AAPL,20190220,41.917,106645001
AAPL,20190221,42.069,70443662
AAPL,20190222,42.014,77236944
AAPL,20190225,42.644,89325727
AAPL,20190226,42.535,69710789
AAPL,20190227,42.416,113673286
AAPL,20190228,42.684,115225223
AAPL,20190301,42.674,105713112
AAPL,20190304,43.024,112043099
AAPL,20190305,43.087,80603048
AAPL,20190306,42.77,84984793
AAPL,20190307,42.572,101262650
AAPL,20190308,41.708,98007825
AAPL,20190311,42.974,130725651
AAPL,20190312,44.078,132590099
AAPL,20190313,44.626,126729637
AAPL,20190314,45.03,96293253
AAPL,20190315,45.264,159442214
AAPL,20190318,45.495,107075725
AAPL,20190319,46.123,129236444
AAPL,20190320,45.603,126740696
AAPL,20190321,46.528,208412007
AAPL,20190322,47.831,173183087
AAPL,20190325,46.897,179054024
AAPL,20190326,46.934,203373862
AAPL,20190327,46.223,121894065
AAPL,20190328,46.273,84862187
AAPL,20190329,46.483,96229758
AAPL,20190401,46.927,113781803
AAPL,20190402,46.791,92969976
AAPL,20190403,47.325,95036766
AAPL,20190404,47.697,78058271
AAPL,20190405,48.107,75658523
AAPL,20190408,48.1,105694850
AAPL,20190409,49.052,146069195
AAPL,20190410,48.651,88598536
AAPL,20190411,49.18,85354059
AAPL,20190412,48.781,113368139
AAPL,20190415,48.625,71615602
AAPL,20190416,48.843,104938090
AAPL,20190417,48.863,118048591
AAPL,20190418,49.738,98809905
AAPL,20190422,49.668,79386597
AAPL,20190423,50.061,95245693
AAPL,20190424,50.774,71631790
AAPL,20190425,50.648,75726156
AAPL,20190426,50.173,76158613
AAPL,20190429,50.054,90678921
AAPL,20190430,49.722,190037849
AAPL,20190501,51.394,264739800
AAPL,20190502,51.386,130665578
AAPL,20190503,51.642,85319637
AAPL,20190506,50.027,132490162
AAPL,20190507,50.416,158301969
AAPL,20190508,49.441,107564430
AAPL,20190509,49.07,142558668
AAPL,20190510,48.528,167641256
AAPL,20190513,46.143,233633653
AAPL,20190514,45.821,148606460
AAPL,20190515,45.785,107986626
AAPL,20190516,46.679,134374968
AAPL,20190517,45.95,133755498
AAPL,20190520,45.113,157078748
AAPL,20190521,45.528,115391103
AAPL,20190522,45.394,121020172
AAPL,20190523,44.198,148606701
AAPL,20190524,44.297,96473770
AAPL,20190528,43.98,113695975
AAPL,20190529,43.368,115864291
AAPL,20190530,43.741,86318673
AAPL,20190531,43.32,110016060
AAPL,20190603,43.168,164335346
AAPL,20190604,43.129,125980835
AAPL,20190605,45.299,121121344
AAPL,20190606,45.003,91639338
AAPL,20190607,45.844,124827251
AAPL,20190610,47.151,106669102
AAPL,20190611,47.897,109565722
AAPL,20190612,47.677,74255842
AAPL,20190613,47.857,88174591
AAPL,20190614,47.087,76323596
AAPL,20190617,47.417,59675585
AAPL,20190618,48.195,108012204
AAPL,20190619,49.082,85935547
AAPL,20190620,49.251,87521103
AAPL,20190621,48.871,194457685
AAPL,20190624,48.805,74122537
AAPL,20190625,48.778,85716274
AAPL,20190626,48.613,106045308
AAPL,20190627,49.231,85022193
AAPL,20190628,48.841,126561276
AAPL,20190701,49.941,111127293
AAPL,20190702,49.51,68894197
AAPL,20190703,49.969,46221963
AAPL,20190705,49.987,70237897
AAPL,20190708,49.361,103080131
AAPL,20190709,48.97,83713470
AAPL,20190710,49.62,72807390
AAPL,20190711,49.977,82142476
AAPL,20190712,49.765,71579121
AAPL,20190715,50.168,68943841
AAPL,20190716,50.293,68615932
AAPL,20190717,50.158,57390555
AAPL,20190718,50.146,75594132
AAPL,20190719,50.587,85142563
AAPL,20190722,50.061,90628905
AAPL,20190723,51.242,74670875
AAPL,20190724,51.046,60987226
AAPL,20190725,51.349,56585520
AAPL,20190726,51.001,71675378
AAPL,20190729,51.242,88169558
AAPL,20190730,51.316,138053972
AAPL,20190731,53.199,281843666
AAPL,20190801,52.58,219750428
AAPL,20190802,50.523,166231291
AAPL,20190805,48.668,213139957
AAPL,20190806,48.255,145738898
AAPL,20190807,48.035,135729796
AAPL,20190808,49.209,109877504
AAPL,20190809,49.67,99776549
AAPL,20190812,49.253,91112446
AAPL,20190813,49.602,192664691
AAPL,20190814,50.128,148115973
AAPL,20190815,50.203,113003022
AAPL,20190816,50.408,116773094
AAPL,20190819,51.967,99015324
AAPL,20190820,52.032,109096888
AAPL,20190821,52.555,87395544
AAPL,20190822,52.605,90244884
AAPL,20190823,51.679,190002291
AAPL,20190826,50.794,105638312
AAPL,20190827,51.289,104954275
AAPL,20190828,50.363,64671564
AAPL,20190829,51.449,85137800
AAPL,20190830,51.855,85765597
AAPL,20190903,50.936,81295520
AAPL,20190904,51.422,77880090
AAPL,20190905,52.312,97050041
AAPL,20190906,52.818,78469652
AAPL,20190909,53.011,110676926
AAPL,20190910,52.772,128786555
AAPL,20190911,53.809,179492837
AAPL,20190912,55.471,130605160
AAPL,20190913,54.285,161148872
AAPL,20190916,53.727,85747687
AAPL,20190917,54.275,74514918
AAPL,20190918,54.549,103923869
AAPL,20190919,54.781,89920903
AAPL,20190920,54.626,234964014
AAPL,20190923,54.024,78702091
AAPL,20190924,54.542,127394187
AAPL,20190925,53.926,91108867
AAPL,20190926,54.285,77359286
AAPL,20190927,54.42,102781785
AAPL,20190930,54.51,106661434
AAPL,20191001,55.539,146655868
AAPL,20191002,55.038,144954113
AAPL,20191003,53.896,123010459
AAPL,20191004,55.676,140853977
AAPL,20191007,55.833,125185072
AAPL,20191008,55.721,118674120
AAPL,20191009,56.017,77120631
AAPL,20191010,56.241,117378407
AAPL,20191011,57.477,170173899
AAPL,20191014,57.963,98940633
AAPL,20191015,58.33,93376261
AAPL,20191016,57.583,78163264
AAPL,20191017,58.011,70001939
AAPL,20191018,57.885,98793448
AAPL,20191021,58.609,90648792
AAPL,20191022,59.506,91931544
AAPL,20191023,59.74,80780706
AAPL,20191024,60.331,72609282
AAPL,20191025,60.001,74445323
AAPL,20191028,61.054,97845414
AAPL,20191029,61.432,144721526
AAPL,20191030,60.394,126162796
AAPL,20191031,61.009,140995688
AAPL,20191101,61.572,153116570
AAPL,20191104,63.495,104632521
AAPL,20191105,63.425,80950443
AAPL,20191106,63.356,76864091
AAPL,20191107,64.036,95903342
AAPL,20191108,64.023,70792843
AAPL,20191111,63.926,82861890
AAPL,20191112,64.731,88275314
AAPL,20191113,64.626,104317875
AAPL,20191114,65.277,90490882
AAPL,20191115,65.259,101392792
AAPL,20191118,65.78,87684059
AAPL,20191119,66.304,77052103
AAPL,20191120,65.716,107519329
AAPL,20191121,65.261,122626458
AAPL,20191122,64.989,65987662
AAPL,20191125,65.019,84971306
AAPL,20191126,66.065,106408016
AAPL,20191127,65.726,65817933
AAPL,20191129,65.979,47090309
AAPL,20191202,66.147,95735518
AAPL,20191203,63.929,118701006
AAPL,20191204,64.611,67923600
AAPL,20191205,65.287,75402521
AAPL,20191206,66.199,107267088
AAPL,20191209,66.823,130036334
AAPL,20191210,66.476,91447799
AAPL,20191211,66.528,79693807
AAPL,20191212,66.274,139145389
AAPL,20191213,67.184,135087701
AAPL,20191216,68.552,129626051
AAPL,20191217,69.192,115462605
AAPL,20191218,69.249,117276374
AAPL,20191219,69.175,99506984
AAPL,20191220,69.847,278931850
AAPL,20191223,69.428,99712793
AAPL,20191224,70.458,48970591
AAPL,20191226,70.491,94282753
AAPL,20191227,72.05,147856440
AAPL,20191230,71.637,145701511
AAPL,20191231,71.754,102014878
AAPL,20200102,73.315,137023370
AAPL,20200103,73.543,148021867
AAPL,20200106,72.707,119781352
AAPL,20200107,74.206,112641709
AAPL,20200108,73.545,133706385
AAPL,20200109,76.037,172215463
AAPL,20200110,76.867,142297967
AAPL,20200113,77.127,123325255
AAPL,20200114,78.38,164263267
AAPL,20200115,77.18,123160237
AAPL,20200116,77.612,109932901
AAPL,20200117,78.273,139214383
AAPL,20200121,78.502,111967576
AAPL,20200122,78.846,102865374
AAPL,20200123,78.681,105531661
AAPL,20200124,79.26,148023893
AAPL,20200127,76.734,163582625
AAPL,20200128,77.365,163879530
AAPL,20200129,80.299,218796749
AAPL,20200130,79.334,128028829
AAPL,20200131,79.429,201612870
AAPL,20200203,75.312,175750393
AAPL,20200204,78.036,138002278
AAPL,20200205,80.067,120032174
AAPL,20200206,79.833,106494903
AAPL,20200207,79.972,118596286
AAPL,20200210,77.941,110196483
AAPL,20200211,80.279,95054274
AAPL,20200212,79.748,114611885
AAPL,20200213,80.423,95482012
AAPL,20200214,80.561,80734799
AAPL,20200218,78.233,153946327
AAPL,20200219,79.386,94712489
AAPL,20200220,80.037,101345504
AAPL,20200221,79.043,130711084
AAPL,20200224,73.745,223917676
AAPL,20200225,74.659,232461538
AAPL,20200226,71.083,200254070
AAPL,20200227,69.736,323090727
AAPL,20200228,63.823,430193952
AAPL,20200302,70.026,344043724
AAPL,20200303,75.332,321951849
AAPL,20200304,73.541,220877251
AAPL,20200305,73.311,189026863
AAPL,20200306,69.956,227930211
AAPL,20200309,65.431,288967558
AAPL,20200310,68.75,287501530
AAPL,20200311,68.813,258367228
AAPL,20200312,63.493,421717904
AAPL,20200313,65.71,373605890
AAPL,20200316,60.024,324922751
AAPL,20200317,61.402,326567807
AAPL,20200318,59.48,302560909
AAPL,20200319,61.372,273964339
AAPL,20200320,61.32,404807143
AAPL,20200323,56.579,339363199
AAPL,20200324,58.636,289759916
AAPL,20200325,62.205,305955436
AAPL,20200326,61.155,254518424
AAPL,20200327,62.703,205799613
AAPL,20200330,62.202,169278523
AAPL,20200331,63.407,198529082
AAPL,20200401,61.151,177584523
AAPL,20200402,59.623,167220220
AAPL,20200403,60.231,130886845
AAPL,20200406,62.241,203384709
AAPL,20200407,67.179,204460022
AAPL,20200408,65.18,170204489
AAPL,20200409,66.657,163373152
AAPL,20200413,66.564,132038556
AAPL,20200414,69.461,196506204
AAPL,20200415,70.056,132171218
AAPL,20200416,71.29,158343128
AAPL,20200417,70.624,216918440
AAPL,20200420,68.953,131022822
AAPL,20200421,68.538,182394540
AAPL,20200422,67.877,117964746
AAPL,20200423,68.438,125781836
AAPL,20200424,68.766,127489373
AAPL,20200427,69.907,117995188
AAPL,20200428,70.722,112872964
AAPL,20200429,70.634,138344959
AAPL,20200430,71.934,184482908
AAPL,20200501,71.013,242481856
AAPL,20200504,71.737,134603309
AAPL,20200505,73.197,148896484
AAPL,20200506,74.538,143437066
AAPL,20200507,75.223,116108154
AAPL,20200508,76.027,134722332
AAPL,20200511,76.641,146680494
AAPL,20200512,79.06,163117583
AAPL,20200513,77.648,201631882
AAPL,20200514,75.746,159728643
AAPL,20200515,74.711,167185272
AAPL,20200518,77.901,136053555
AAPL,20200519,78.363,102241338
AAPL,20200520,78.774,112065840
AAPL,20200521,79.267,103205470
AAPL,20200522,78.547,82214564
AAPL,20200526,80.471,126153314
AAPL,20200527,78.638,113513321
AAPL,20200528,78.796,134469539
AAPL,20200529,79.414,154370878
AAPL,20200601,79.04,81426215
AAPL,20200602,79.785,88083746
AAPL,20200603,80.759,105016908
AAPL,20200604,80.692,88000876
AAPL,20200605,80.433,137940705
AAPL,20200608,82.15,96135771
AAPL,20200609,82.619,148455500
AAPL,20200610,86.539,167490175
AAPL,20200611,86.89,202677012
AAPL,20200612,85.749,201152981
AAPL,20200615,82.895,139507264
AAPL,20200616,87.426,166260995
AAPL,20200617,88.343,114982082
AAPL,20200618,87.413,97307487
AAPL,20200619,88.216,265806377
AAPL,20200622,87.396,136126686
AAPL,20200623,90.544,213222826
AAPL,20200624,90.792,193592478
AAPL,20200625,89.723,138214383
AAPL,20200626,90.646,206289486
AAPL,20200629,87.869,131303354
AAPL,20200630,89.569,140928745
AAPL,20200701,90.822,111294354
AAPL,20200702,91.503,114615208
AAPL,20200706,92.035,119252606
AAPL,20200707,93.381,112990060
AAPL,20200708,93.708,117680966
AAPL,20200709,95.782,126274712
AAPL,20200710,94.856,90711402
AAPL,20200713,96.778,192613321
AAPL,20200714,94.366,171849608
AAPL,20200715,98.495,153968667
AAPL,20200716,96.078,111133986
AAPL,20200717,96.501,92650690
AAPL,20200720,95.933,90772294
AAPL,20200721,98.678,104167275
AAPL,20200722,96.208,89449417
AAPL,20200723,96.514,197995556
AAPL,20200724,90.531,186371803
AAPL,20200727,93.242,121824017
AAPL,20200728,93.896,104146838
AAPL,20200729,93.282,90783702
AAPL,20200730,93.716,158925567
AAPL,20200731,102.37,376178538
AAPL,20200803,107.65,309701692
AAPL,20200804,108.59,173661680
AAPL,20200805,108.83,122605691
AAPL,20200806,109.86,203447313
AAPL,20200807,112.84,198683742
AAPL,20200810,112.24,213087817
AAPL,20200811,111.61,188507823
AAPL,20200812,110.15,166479517
AAPL,20200813,114.06,210758977
AAPL,20200814,114.46,166098681
AAPL,20200817,115.69,119946688
AAPL,20200818,113.98,105973906
AAPL,20200819,115.61,146006951
AAPL,20200820,115.38,127316101
AAPL,20200821,118.87,339143899
AAPL,20200824,128.29,347052427
AAPL,20200825,124.3,212177256
AAPL,20200826,125.77,163547548
AAPL,20200827,126.73,156053595
AAPL,20200828,125.6,188234485
AAPL,20200831,127.17,226429933
AAPL,20200901,132.33,152961421
AAPL,20200902,137.15,200763802
AAPL,20200903,126.5,258429662
AAPL,20200904,119.68,333678869
AAPL,20200908,113.58,232112058
AAPL,20200909,116.89,177510581
AAPL,20200910,119.97,182861704
AAPL,20200911,114.2,181443082
AAPL,20200914,114.35,140601670
AAPL,20200915,117.95,185236981
AAPL,20200916,114.86,155526192
AAPL,20200917,109.37,178584543
AAPL,20200918,110.05,288029973
AAPL,20200921,104.2,196344432
AAPL,20200922,112.32,183645203
AAPL,20200923,111.26,151204307
AAPL,20200924,104.83,168283841
AAPL,20200925,108.08,150464702
AAPL,20200928,114.64,138116002
AAPL,20200929,114.18,100382935
AAPL,20200930,113.42,143134903
AAPL,20201001,117.26,116494596
AAPL,20201002,112.53,145178268
AAPL,20201005,113.54,106586172
AAPL,20201006,115.33,162018581
AAPL,20201007,114.25,97161045
AAPL,20201008,115.88,83746128
AAPL,20201009,114.91,100830712
AAPL,20201012,119.67,241000813
AAPL,20201013,124.86,263175715
AAPL,20201014,120.61,151549052
AAPL,20201015,118.34,112921900
AAPL,20201016,120.89,115765622
AAPL,20201019,119.57,121028053
AAPL,20201020,115.83,124824638
AAPL,20201021,116.3,90235798
AAPL,20201022,117.08,102316573
AAPL,20201023,116.02,82838705
AAPL,20201026,113.64,112211055
AAPL,20201027,115.12,92574100
AAPL,20201028,114.68,144401610
AAPL,20201029,112.01,146600021
AAPL,20201030,110.7,191187529
AAPL,20201102,108.76,123262793
AAPL,20201103,109.31,107971229
AAPL,20201104,113.77,138680895
AAPL,20201105,117.57,126794310
AAPL,20201106,118.14,114628960
AAPL,20201109,120.32,154746212
AAPL,20201110,115.38,138229643
AAPL,20201111,117.02,112462760
AAPL,20201112,119.44,103505114
AAPL,20201113,119.26,81810656
AAPL,20201116,118.74,91319276
AAPL,20201117,119.37,74381959
AAPL,20201118,118.43,76436162
AAPL,20201119,117.41,74223721
AAPL,20201120,118.47,73714276
AAPL,20201123,117.01,128150532
AAPL,20201124,113.74,114044384
AAPL,20201125,115.37,76613549
AAPL,20201127,116.4,46761103
AAPL,20201130,116.8,169663331
AAPL,20201201,120.83,128358327
AAPL,20201202,121.84,89137197
AAPL,20201203,123.34,79085634
AAPL,20201204,122.42,78377368
AAPL,20201207,122.13,86747498
AAPL,20201208,124.18,82131277
AAPL,20201209,124.34,115048091
AAPL,20201210,120.32,81433347
AAPL,20201211,122.25,87069703
AAPL,20201214,122.42,79194154
AAPL,20201215,124.15,157807727
AAPL,20201216,127.22,98355347
AAPL,20201217,128.71,94500816
AAPL,20201218,128.77,192829217
AAPL,20201221,124.83,121432743
AAPL,20201222,131.41,169604893
AAPL,20201223,131.96,88355528
AAPL,20201224,131.12,55012148
AAPL,20201228,133.79,124672261
AAPL,20201229,137.84,121228209
AAPL,20201230,135.34,96596256
AAPL,20201231,133.88,99264699
AAPL,20210104,133.32,143516028
AAPL,20210105,128.7,97810842
AAPL,20210106,127.53,155319723
AAPL,20210107,128.17,109741903
AAPL,20210108,132.23,105315386
AAPL,20210111,129,100771241
AAPL,20210112,128.31,92088551
AAPL,20210113,128.57,88769284
AAPL,20210114,130.6,90356576
AAPL,20210115,128.59,111765296
AAPL,20210119,127.59,90892951
AAPL,20210120,128.47,104475377
AAPL,20210121,133.6,120709655
AAPL,20210122,136.08,114630400
AAPL,20210125,142.86,157847237
AAPL,20210126,143.39,98537583
AAPL,20210127,143.22,141054226
AAPL,20210128,139.31,142834251
AAPL,20210129,135.63,177789092
AAPL,20210201,133.55,106398581
AAPL,20210202,135.53,83429853
AAPL,20210203,135.56,90015249
AAPL,20210204,136.1,84308858
AAPL,20210205,137.35,75693830
AAPL,20210208,136.03,71297214
AAPL,20210209,136.62,76774213
AAPL,20210210,136.48,73046563
AAPL,20210211,135.9,64280029
AAPL,20210212,134.35,60145130
AAPL,20210216,135.49,80576316
AAPL,20210217,131.25,98085249
AAPL,20210218,129.2,96856748
AAPL,20210219,130.24,87668834
AAPL,20210222,128.01,103916419
AAPL,20210223,123.76,158273022
AAPL,20210224,124.94,111039904
AAPL,20210225,124.68,148199540
AAPL,20210226,122.59,164560394
AAPL,20210301,123.75,116307892
AAPL,20210302,128.41,102260945
AAPL,20210303,124.81,112966340
AAPL,20210304,121.75,178154975
AAPL,20210305,120.98,153766601
AAPL,20210308,120.93,154376610
AAPL,20210309,119.03,129525780
AAPL,20210310,121.69,111943326
AAPL,20210311,122.54,103026514
AAPL,20210312,120.4,88105050
AAPL,20210315,121.41,92590555
AAPL,20210316,125.7,115227936
AAPL,20210317,124.05,111932636
AAPL,20210318,122.88,121469755
AAPL,20210319,119.9,185549522
AAPL,20210322,120.33,111912284
AAPL,20210323,123.33,95467142
AAPL,20210324,122.82,88530485
AAPL,20210325,119.54,98844681
AAPL,20210326,120.35,94071234
AAPL,20210329,121.65,80819203
AAPL,20210330,120.11,85671919
AAPL,20210331,121.65,118323826
AAPL,20210401,123.66,75089134
AAPL,20210405,123.87,88651175
AAPL,20210406,126.5,80171253
AAPL,20210407,125.83,83466716
AAPL,20210408,128.95,88844591
AAPL,20210409,129.8,106686703
AAPL,20210412,132.52,91419983
AAPL,20210413,132.44,91266545
AAPL,20210414,134.94,87222782
AAPL,20210415,133.82,89347102
AAPL,20210416,134.3,84922386
AAPL,20210419,133.51,94264215
AAPL,20210420,135.02,94812349
AAPL,20210421,132.36,68847136
AAPL,20210422,133.04,84566456
AAPL,20210423,132.16,78756779
AAPL,20210426,134.83,66905069
AAPL,20210427,135.01,66015804
AAPL,20210428,134.31,107760097
AAPL,20210429,136.47,151100953
AAPL,20210430,131.78,109839466
AAPL,20210503,132.04,75135100
AAPL,20210504,131.19,137347728
MSFT,19860313,0.06393,1441191577
MSFT,19860314,0.07168,430434573
MSFT,19860317,0.07168,186012094
MSFT,19860318,0.07168,94655382
MSFT,19860319,0.07168,66898382
MSFT,19860320,0.07168,81621657
